"id","correlativo","asunto_id2/name","codigo_situr","state","create_date"
"__export__.ept_com_comunicaciones_20128","SINCO/E/2021-0000017643","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","04-07-02-001-0003","Respondido","2021-03-19 22:05:20"
"__export__.ept_com_comunicaciones_20125","SINCO/E/2021-0000017640","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","C-RUR-2018-01-0020","Respondido","2021-03-19 19:58:05"
"__export__.ept_com_comunicaciones_20124","SINCO/E/2021-0000017639","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","20-06-01-001-0032","Respondido","2021-03-19 19:47:36"
"__export__.ept_com_comunicaciones_20123","SINCO/E/2021-0000017638","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","20-06-01-001-0032","Respondido","2021-03-19 19:23:23"
"__export__.ept_com_comunicaciones_20122","SINCO/E/2021-0000017637","DIFICULTAD PARA EDITAR UN CAMPO EN EL MODULO DE  REGISTRAR","14-16-01-J35-0000","Respondido","2021-03-19 18:10:00"
"__export__.ept_com_comunicaciones_20121","SINCO/E/2021-0000017636","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","23-15-01-014-0000","Respondido","2021-03-19 18:06:41"
"__export__.ept_com_comunicaciones_20117","SINCO/E/2021-0000017634","SOLICITUD DE ACTIVACION USUARIO SINCO","CC-URB-2019-07-00000","Respondido","2021-03-19 15:50:11"
"__export__.ept_com_comunicaciones_20116","SINCO/E/2021-0000017633","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","19-13-01-001-0023","Respondido","2021-03-19 14:56:32"
"__export__.ept_com_comunicaciones_20114","SINCO/E/2021-0000017632","PASOS PARA REGISTRAR UN PROYECTO","05-11-02-001-0016","Respondido","2021-03-19 11:07:40"
"__export__.ept_com_comunicaciones_20112","SINCO/E/2021-0000017631","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","03-01-01-001-0080","Respondido","2021-03-19 03:29:37"
"__export__.ept_com_comunicaciones_20109","SINCO/E/2021-0000017630","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","20-05-01-G47-0001","Respondido","2021-03-19 02:32:58"
"__export__.ept_com_comunicaciones_20108","SINCO/E/2021-0000017629","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","20-05-01-G47-0001","Respondido","2021-03-19 02:31:58"
"__export__.ept_com_comunicaciones_20107","SINCO/E/2021-0000017628","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","20-05-01-G47-0001","Respondido","2021-03-19 02:30:20"
"__export__.ept_com_comunicaciones_20106","SINCO/E/2021-0000017627","PARTICIPACIÓN DE OTROS ENTES","20-05-01-G47-0001","Respondido","2021-03-19 02:19:26"
"__export__.ept_com_comunicaciones_20105","SINCO/E/2021-0000017626","PARTICIPACIÓN DE OTROS ENTES","20-05-01-G47-0001","Respondido","2021-03-19 02:17:50"
"__export__.ept_com_comunicaciones_20104","SINCO/E/2021-0000017625","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","10-04-06-V65-0000","Respondido","2021-03-19 02:11:36"
"__export__.ept_com_comunicaciones_20103","SINCO/E/2021-0000017624","PARTICIPACIÓN DE OTROS ENTES","20-05-01-G47-0001","Respondido","2021-03-19 01:39:00"
"__export__.ept_com_comunicaciones_20102","SINCO/E/2021-0000017623","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","C-MIX-2017-08-0009","Respondido","2021-03-19 01:12:40"
"__export__.ept_com_comunicaciones_20101","SINCO/E/2021-0000017622","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","14-01-01-001-0012","Respondido","2021-03-19 01:01:16"
"__export__.ept_com_comunicaciones_20100","SINCO/E/2021-0000017621","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","03-01-01-001-0074","Respondido","2021-03-19 00:33:04"
"__export__.ept_com_comunicaciones_20099","SINCO/E/2021-0000017620","PROBLEMAS POR CUENTAS BANCARIAS DE OBPP BLOQUEADAS Y CAMBIO DE CUENTA","20-05-01-001-0011","Respondido","2021-03-19 00:06:04"
"__export__.ept_com_comunicaciones_20098","SINCO/E/2021-0000017619","PROCESO DE VALORACION DEL PROYECTO","20-12-01-001-0014","Respondido","2021-03-18 23:21:03"
"__export__.ept_com_comunicaciones_20097","SINCO/E/2021-0000017618","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","08-14-05-001-0041","Respondido","2021-03-18 23:19:08"
"__export__.ept_com_comunicaciones_20096","SINCO/E/2021-0000017617","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","14-12-11-001-0001","Respondido","2021-03-18 22:28:16"
"__export__.ept_com_comunicaciones_20094","SINCO/E/2021-0000017616","PROBLEMAS POR CUENTAS BANCARIAS DE OBPP BLOQUEADAS Y CAMBIO DE CUENTA","06-03-01-001-0057","Respondido","2021-03-18 22:01:17"
"__export__.ept_com_comunicaciones_20093","SINCO/E/2021-0000017615","PARTICIPACIÓN DE OTROS ENTES","20-05-01-001-0081","Respondido","2021-03-18 21:55:32"
"__export__.ept_com_comunicaciones_20092","SINCO/E/2021-0000017614","PROCESO DE VALORACION DEL PROYECTO","05-03-06-001-0024","Respondido","2021-03-18 21:20:30"
"__export__.ept_com_comunicaciones_20091","SINCO/E/2021-0000017613","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","09-08-01-001-0001","Respondido","2021-03-18 20:54:52"
"__export__.ept_com_comunicaciones_20090","SINCO/E/2021-0000017612","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","23-09-01-001-0025","Respondido","2021-03-18 20:46:29"
"__export__.ept_com_comunicaciones_20089","SINCO/E/2021-0000017611","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","CC-URB-2014-06-00140","Respondido","2021-03-18 20:39:02"
"__export__.ept_com_comunicaciones_20088","SINCO/E/2021-0000017610","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","CC-URB-2014-06-00140","Respondido","2021-03-18 20:37:17"
"__export__.ept_com_comunicaciones_20087","SINCO/E/2021-0000017609","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","22-02-01-012-0000","Respondido","2021-03-18 20:16:59"
"__export__.ept_com_comunicaciones_20086","SINCO/E/2021-0000017608","PASOS PARA REGISTRAR UN PROYECTO","01-01-02-001-0126","Respondido","2021-03-18 20:15:26"
"__export__.ept_com_comunicaciones_20085","SINCO/E/2021-0000017607","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","01-01-02-001-0126","Respondido","2021-03-18 20:14:06"
"__export__.ept_com_comunicaciones_20083","SINCO/E/2021-0000017606","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","23-09-01-001-0025","Respondido","2021-03-18 19:58:51"
"__export__.ept_com_comunicaciones_20082","SINCO/E/2021-0000017605","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","14-03-01-001-0008","Respondido","2021-03-18 19:55:42"
"__export__.ept_com_comunicaciones_20081","SINCO/E/2021-0000017604","PARTICIPACIÓN DE OTROS ENTES","19-13-01-001-0007","Respondido","2021-03-18 19:49:28"
"__export__.ept_com_comunicaciones_20080","SINCO/E/2021-0000017603","PARTICIPACIÓN DE OTROS ENTES","20-05-01-001-0039","Respondido","2021-03-18 18:52:32"
"__export__.ept_com_comunicaciones_20079","SINCO/E/2021-0000017602","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","19-13-01-001-0023","Respondido","2021-03-18 18:43:55"
"__export__.ept_com_comunicaciones_20078","SINCO/E/2021-0000017601","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","21-01-02-Y96-0000","Respondido","2021-03-18 17:31:29"
"__export__.ept_com_comunicaciones_20077","SINCO/E/2021-0000017600","PROCESO DE VALORACION DEL PROYECTO","12-11-01-001-0015","Respondido","2021-03-18 17:17:52"
"__export__.ept_com_comunicaciones_20076","SINCO/E/2021-0000017599","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","CC-URB-2017-07-00005","Respondido","2021-03-18 15:20:30"
"__export__.ept_com_comunicaciones_20075","SINCO/E/2021-0000017598","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","03-04-01-Y87-0000","Respondido","2021-03-18 14:43:51"
"__export__.ept_com_comunicaciones_20074","SINCO/E/2021-0000017597","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","05-17-02-001-0003","Respondido","2021-03-18 14:13:20"
"__export__.ept_com_comunicaciones_20073","SINCO/E/2021-0000017596","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","12-07-02-001-0000","Respondido","2021-03-18 13:40:40"
"__export__.ept_com_comunicaciones_20072","SINCO/E/2021-0000017595","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","C-RUR-2015-07-0011","Respondido","2021-03-18 10:59:19"
"__export__.ept_com_comunicaciones_20071","SINCO/E/2021-0000017594","SOLICITUD DE ACTIVACION USUARIO SINCO","12-02-01-018-0000","Respondido","2021-03-18 10:49:56"
"__export__.ept_com_comunicaciones_20070","SINCO/E/2021-0000017593","SOLICITUD DE ACTIVACION USUARIO SINCO","03-14-01-001-0034","Respondido","2021-03-18 09:55:57"
"__export__.ept_com_comunicaciones_20069","SINCO/E/2021-0000017592","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","C-RUR-2015-07-0011","Respondido","2021-03-18 05:38:48"
"__export__.ept_com_comunicaciones_20068","SINCO/E/2021-0000017591","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","03-01-01-001-0072","Respondido","2021-03-18 02:56:18"
"__export__.ept_com_comunicaciones_20066","SINCO/E/2021-0000017589","PROCESO DE VALORACION DEL PROYECTO","10-04-07-001-0011","Respondido","2021-03-18 00:00:58"
"__export__.ept_com_comunicaciones_20065","SINCO/E/2021-0000017588","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","23-17-03-001-0017","Respondido","2021-03-17 23:54:56"
"__export__.ept_com_comunicaciones_20064","SINCO/E/2021-0000017587","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","23-17-03-001-0017","Respondido","2021-03-17 23:49:35"
"__export__.ept_com_comunicaciones_20063","SINCO/E/2021-0000017586","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","23-15-01-001-0044","Respondido","2021-03-17 23:13:15"
"__export__.ept_com_comunicaciones_20062","SINCO/E/2021-0000017585","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","CC-URB-2018-11-00005","Respondido","2021-03-17 22:25:18"
"__export__.ept_com_comunicaciones_20060","SINCO/E/2021-0000017583","PROCESO DE VALORACION DEL PROYECTO","CC-URB-2014-06-00140","Respondido","2021-03-17 21:29:47"
"__export__.ept_com_comunicaciones_20059","SINCO/E/2021-0000017582","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","20-27-01-001-0012","Respondido","2021-03-17 21:26:55"
"__export__.ept_com_comunicaciones_20058","SINCO/E/2021-0000017581","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","03-01-01-001-0074","Respondido","2021-03-17 21:08:23"
"__export__.ept_com_comunicaciones_20057","SINCO/E/2021-0000017580","PROCESO DE VALORACION DEL PROYECTO","20-08-01-016-0000","Respondido","2021-03-17 20:39:10"
"__export__.ept_com_comunicaciones_20055","SINCO/E/2021-0000017578","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","14-23-01-006-0000","Respondido","2021-03-17 18:12:23"
"__export__.ept_com_comunicaciones_20054","SINCO/E/2021-0000017577","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","20-06-01-001-0032","Respondido","2021-03-17 18:05:05"
"__export__.ept_com_comunicaciones_20053","SINCO/E/2021-0000017576","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","20-16-01-001-0000","Respondido","2021-03-17 18:02:45"
"__export__.ept_com_comunicaciones_20052","SINCO/E/2021-0000017575","PASOS PARA REGISTRAR UN PROYECTO","03-14-01-001-0055","Respondido","2021-03-17 17:20:32"
"__export__.ept_com_comunicaciones_20051","SINCO/E/2021-0000017574","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","20-06-01-001-0032","Respondido","2021-03-17 17:12:58"
"__export__.ept_com_comunicaciones_20050","SINCO/E/2021-0000017573","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","12-11-01-E81-0000","Respondido","2021-03-17 17:00:53"
"__export__.ept_com_comunicaciones_20048","SINCO/E/2021-0000017572","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","CC-URB-2014-06-00140","Respondido","2021-03-17 16:22:04"
"__export__.ept_com_comunicaciones_20047","SINCO/E/2021-0000017571","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","CC-URB-2014-06-00140","Respondido","2021-03-17 16:21:13"
"__export__.ept_com_comunicaciones_20046","SINCO/E/2021-0000017570","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","12-05-01-001-0128","Respondido","2021-03-17 16:10:07"
"__export__.ept_com_comunicaciones_20045","SINCO/E/2021-0000017569","PROCESO DE VALORACION DEL PROYECTO","20-08-01-016-0000","Respondido","2021-03-17 16:09:07"
"__export__.ept_com_comunicaciones_20043","SINCO/E/2021-0000017568","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","CC-URB-2014-06-00140","Respondido","2021-03-17 15:18:32"
"__export__.ept_com_comunicaciones_20042","SINCO/E/2021-0000017567","PROBLEMAS CON EL RIF O CÓDIGO SITUR ","20-12-01-001-0003","Respondido","2021-03-17 15:09:51"
"__export__.ept_com_comunicaciones_20041","SINCO/E/2021-0000017566","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","21-06-02-J46-0001","Respondido","2021-03-17 14:28:23"
"__export__.ept_com_comunicaciones_20040","SINCO/E/2021-0000017565","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","21-06-02-J46-0001","Respondido","2021-03-17 14:15:43"
"__export__.ept_com_comunicaciones_20039","SINCO/E/2021-0000017564","AGRADECIMIENTO","03-12-03-001-0023","Respondido","2021-03-17 13:41:02"
"__export__.ept_com_comunicaciones_20038","SINCO/E/2021-0000017563","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","C-RUR-2015-07-0011","Respondido","2021-03-17 13:17:52"
"__export__.ept_com_comunicaciones_20037","SINCO/E/2021-0000017562","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","C-RUR-2015-07-0011","Respondido","2021-03-17 13:08:43"
"__export__.ept_com_comunicaciones_20036","SINCO/E/2021-0000017561","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","23-15-01-001-0044","Respondido","2021-03-17 13:08:10"
"__export__.ept_com_comunicaciones_20035","SINCO/E/2021-0000017560","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","21-20-05-001-0024","Respondido","2021-03-17 12:57:25"
"__export__.ept_com_comunicaciones_20034","SINCO/E/2021-0000017559","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","14-01-01-001-0012","Respondido","2021-03-17 12:16:21"
"__export__.ept_com_comunicaciones_20033","SINCO/E/2021-0000017558","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","14-06-01-001-0005","Respondido","2021-03-17 10:49:41"
"__export__.ept_com_comunicaciones_20029","SINCO/E/2021-0000017557","DIFICULTAD EN EL ACCESO AL SISTEMA","03-01-02-001-0000","Respondido","2021-03-17 03:00:39"
"__export__.ept_com_comunicaciones_20028","SINCO/E/2021-0000017556","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","14-06-05-012-0001","Respondido","2021-03-17 02:50:34"
"__export__.ept_com_comunicaciones_20027","SINCO/E/2021-0000017555","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","09-08-01-Q09-0000","Respondido","2021-03-17 01:54:36"
"__export__.ept_com_comunicaciones_20025","SINCO/E/2021-0000017554","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","06-04-11-001-0053","Respondido","2021-03-17 00:01:25"
"__export__.ept_com_comunicaciones_20024","SINCO/E/2021-0000017553","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","20-05-01-001-0074","Respondido","2021-03-16 23:50:27"
"__export__.ept_com_comunicaciones_20023","SINCO/E/2021-0000017552","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","20-12-01-084-0000","Respondido","2021-03-16 23:21:32"
"__export__.ept_com_comunicaciones_20022","SINCO/E/2021-0000017551","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","20-05-01-001-0074","Respondido","2021-03-16 23:07:08"
"__export__.ept_com_comunicaciones_20020","SINCO/E/2021-0000017549","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","21-20-03-001-0044","Respondido","2021-03-16 22:21:59"
"__export__.ept_com_comunicaciones_20019","SINCO/E/2021-0000017548","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","20-27-01-001-0012","Respondido","2021-03-16 22:12:39"
"__export__.ept_com_comunicaciones_20018","SINCO/E/2021-0000017547","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","23-15-01-001-0044","Respondido","2021-03-16 21:36:51"
"__export__.ept_com_comunicaciones_20015","SINCO/E/2021-0000017544","CAMBIO DE META ","14-21-02-P98-0002","Respondido","2021-03-16 20:09:11"
"__export__.ept_com_comunicaciones_20014","SINCO/E/2021-0000017543","PROBLEMAS POR CUENTAS BANCARIAS DE OBPP BLOQUEADAS Y CAMBIO DE CUENTA","15-19-02-001-0050","Respondido","2021-03-16 19:54:51"
"__export__.ept_com_comunicaciones_20013","SINCO/E/2021-0000017542","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","12-11-01-E81-0000","Respondido","2021-03-16 19:47:50"
"__export__.ept_com_comunicaciones_20012","SINCO/E/2021-0000017541","AGRADECIMIENTO","03-08-02-001-0145","Respondido","2021-03-16 19:32:19"
"__export__.ept_com_comunicaciones_20011","SINCO/E/2021-0000017540","PASOS PARA REGISTRAR UN PROYECTO","14-16-01-J35-0000","Respondido","2021-03-16 19:31:31"
"__export__.ept_com_comunicaciones_20010","SINCO/E/2021-0000017539","PASOS PARA REGISTRAR UN PROYECTO","14-16-01-J35-0000","Respondido","2021-03-16 19:22:59"
"__export__.ept_com_comunicaciones_20009","SINCO/E/2021-0000017538","PROBLEMAS POR CUENTAS BANCARIAS DE OBPP BLOQUEADAS Y CAMBIO DE CUENTA","15-19-02-001-0050","Respondido","2021-03-16 19:17:26"
"__export__.ept_com_comunicaciones_20007","SINCO/E/2021-0000017536","SOLICITUD DE ACTIVACION USUARIO SINCO","15-19-02-001-0050","Respondido","2021-03-16 18:57:53"
"__export__.ept_com_comunicaciones_20006","SINCO/E/2021-0000017535","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","21-20-05-001-0024","Respondido","2021-03-16 18:53:35"
"__export__.ept_com_comunicaciones_20004","SINCO/E/2021-0000017534","PROCESO DE VALORACION DEL PROYECTO","14-06-05-001-0007","Respondido","2021-03-16 18:18:55"
"__export__.ept_com_comunicaciones_20003","SINCO/E/2021-0000017533","SOLICITUD DE ACTIVACION USUARIO SINCO","14-06-05-012-0001","Respondido","2021-03-16 18:12:38"
"__export__.ept_com_comunicaciones_20002","SINCO/E/2021-0000017532","AGRADECIMIENTO","03-08-02-001-0039","Respondido","2021-03-16 18:08:30"
"__export__.ept_com_comunicaciones_20001","SINCO/E/2021-0000017531","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","14-06-05-012-0001","Respondido","2021-03-16 18:07:56"
"__export__.ept_com_comunicaciones_20000","SINCO/E/2021-0000017530","PARTICIPACIÓN DE OTROS ENTES","20-05-01-001-0011","Respondido","2021-03-16 18:03:46"
"__export__.ept_com_comunicaciones_19999","SINCO/E/2021-0000017529","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","20-06-01-001-0032","Respondido","2021-03-16 18:03:13"
"__export__.ept_com_comunicaciones_19998","SINCO/E/2021-0000017528","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","14-02-01-001-0013","Respondido","2021-03-16 17:48:20"
"__export__.ept_com_comunicaciones_19997","SINCO/E/2021-0000017527","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","C-MIX-2017-09-0003","Respondido","2021-03-16 17:31:15"
"__export__.ept_com_comunicaciones_19996","SINCO/E/2021-0000017526","AGRADECIMIENTO","03-02-01-082-0001","Respondido","2021-03-16 17:12:40"
"__export__.ept_com_comunicaciones_19995","SINCO/E/2021-0000017525","AGRADECIMIENTO","03-08-02-001-0037","Respondido","2021-03-16 17:09:28"
"__export__.ept_com_comunicaciones_19994","SINCO/E/2021-0000017524","PROCESO DE VALORACION DEL PROYECTO","14-16-01-001-0037","Respondido","2021-03-16 16:53:51"
"__export__.ept_com_comunicaciones_19992","SINCO/E/2021-0000017522","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","09-08-01-001-0128","Respondido","2021-03-16 16:39:11"
"__export__.ept_com_comunicaciones_19991","SINCO/E/2021-0000017521","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","20-14-04-001-0033","Respondido","2021-03-16 16:38:36"
"__export__.ept_com_comunicaciones_19990","SINCO/E/2021-0000017520","AGRADECIMIENTO","03-08-02-002-0007","Respondido","2021-03-16 16:33:36"
"__export__.ept_com_comunicaciones_19989","SINCO/E/2021-0000017519","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","13-03-07-001-0053","Respondido","2021-03-16 16:15:35"
"__export__.ept_com_comunicaciones_19987","SINCO/E/2021-0000017517","PASOS PARA REGISTRAR UN PROYECTO","03-08-02-001-0169","Respondido","2021-03-16 15:47:50"
"__export__.ept_com_comunicaciones_19985","SINCO/E/2021-0000017516","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","09-08-01-001-0001","Respondido","2021-03-16 15:41:52"
"__export__.ept_com_comunicaciones_19984","SINCO/E/2021-0000017515","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","20-05-01-001-0039","Respondido","2021-03-16 15:10:07"
"__export__.ept_com_comunicaciones_19983","SINCO/E/2021-0000017514","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","23-15-04-001-0068","Respondido","2021-03-16 13:50:21"
"__export__.ept_com_comunicaciones_19982","SINCO/E/2021-0000017513","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","23-15-01-001-0044","Respondido","2021-03-16 13:38:42"
"__export__.ept_com_comunicaciones_19981","SINCO/E/2021-0000017512","AGRADECIMIENTO","CC-RUR-2014-06-00108","Respondido","2021-03-16 13:31:50"
"__export__.ept_com_comunicaciones_19980","SINCO/E/2021-0000017511","PROBLEMAS POR CUENTAS BANCARIAS DE OBPP BLOQUEADAS Y CAMBIO DE CUENTA","CC-URB-2014-06-00059","Respondido","2021-03-16 13:15:12"
"__export__.ept_com_comunicaciones_19979","SINCO/E/2021-0000017510","SOLICITUD DE ACTIVACION USUARIO SINCO","C-RUR-2015-07-0011","Respondido","2021-03-16 12:49:05"
"__export__.ept_com_comunicaciones_19978","SINCO/E/2021-0000017509","PERIODO DE REGISTRO DE PROYECTOS","05-11-02-001-0016","Respondido","2021-03-16 10:48:34"
"__export__.ept_com_comunicaciones_19977","SINCO/E/2021-0000017508","AGRADECIMIENTO","03-14-01-001-0026","Respondido","2021-03-16 07:21:09"
"__export__.ept_com_comunicaciones_19976","SINCO/E/2021-0000017507","DIFICULTAD PARA EDITAR UN CAMPO EN EL MODULO DE  REGISTRAR","05-11-02-M21-0017","Respondido","2021-03-16 04:42:57"
"__export__.ept_com_comunicaciones_19974","SINCO/E/2021-0000017505","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","20-05-01-001-0011","Respondido","2021-03-16 02:37:49"
"__export__.ept_com_comunicaciones_19973","SINCO/E/2021-0000017504","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","12-11-01-E81-0000","Respondido","2021-03-16 02:05:04"
"__export__.ept_com_comunicaciones_19970","SINCO/E/2021-0000017502","PROCESO DE VALORACION DEL PROYECTO","09-08-01-001-0076","Respondido","2021-03-16 00:26:34"
"__export__.ept_com_comunicaciones_19969","SINCO/E/2021-0000017501","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","08-14-05-001-0033","Respondido","2021-03-16 00:24:43"
"__export__.ept_com_comunicaciones_19968","SINCO/E/2021-0000017500","PROBLEMAS POR CUENTAS BANCARIAS DE OBPP BLOQUEADAS Y CAMBIO DE CUENTA","CC-URB-2014-06-00059","Respondido","2021-03-15 23:59:05"
"__export__.ept_com_comunicaciones_19967","SINCO/E/2021-0000017499","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","C-RUR-2015-07-0011","Respondido","2021-03-15 23:22:07"
"__export__.ept_com_comunicaciones_19966","SINCO/E/2021-0000017498","PROCESO DE VALORACION DEL PROYECTO","C-MIX-2017-02-0002","Respondido","2021-03-15 23:04:47"
"__export__.ept_com_comunicaciones_19964","SINCO/E/2021-0000017497","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","12-11-01-E81-0000","Respondido","2021-03-15 22:15:03"
"__export__.ept_com_comunicaciones_19963","SINCO/E/2021-0000017496","PASOS PARA REGISTRAR UN PROYECTO","03-04-01-001-0004","Respondido","2021-03-15 21:46:56"
"__export__.ept_com_comunicaciones_19962","SINCO/E/2021-0000017495","SOLICITUDES DE ASESORIAS, ACOMPAÑAMIENTO  TALLERES, CURSOS, ETC. ","14-08-02-001-0004","Respondido","2021-03-15 21:14:08"
"__export__.ept_com_comunicaciones_19961","SINCO/E/2021-0000017494","AGRADECIMIENTO","14-23-01-001-0003","Respondido","2021-03-15 20:50:00"
"__export__.ept_com_comunicaciones_19960","SINCO/E/2021-0000017493","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","23-11-04-001-0016","Respondido","2021-03-15 20:38:11"
"__export__.ept_com_comunicaciones_19959","SINCO/E/2021-0000017492","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","23-11-04-001-0016","Respondido","2021-03-15 20:34:52"
"__export__.ept_com_comunicaciones_19958","SINCO/E/2021-0000017491","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","20-18-01-005-0001","Respondido","2021-03-15 20:34:07"
"__export__.ept_com_comunicaciones_19957","SINCO/E/2021-0000017490","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","20-05-01-001-0039","Respondido","2021-03-15 19:41:21"
"__export__.ept_com_comunicaciones_19956","SINCO/E/2021-0000017489","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","20-05-01-001-0039","Respondido","2021-03-15 19:31:26"
"__export__.ept_com_comunicaciones_19955","SINCO/E/2021-0000017488","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","20-05-01-001-0039","Respondido","2021-03-15 19:26:25"
"__export__.ept_com_comunicaciones_19954","SINCO/E/2021-0000017487","AGRADECIMIENTO","03-12-02-001-0028","Respondido","2021-03-15 19:25:56"
